title,genre
"['', 'p', 'e', 't', ' ', 's', 'e', 'm', 'a', 't', 'a', 'r', 'y', '']",Horror
"['', 't', 'h', 'e', ' ', 'g', 'a', 'u', 'c', 'h', 'o', '']",Adventure
"['', 'r', 'e', '-', 'a', 'n', 'i', 'm', 'a', 't', 'o', 'r', ' ', '2', '']",Horror
"['', 'i', 't', ""'"", 's', ' ', 'a', 'l', 'i', 'v', 'e', '!', '']",Horror
"['', 'm', 'o', 'r', 'g', 'a', 'n', '']",Fantasy
"['', 'b', 'o', 'r', 'n', ' ', 'i', 'n', ' ', 'f', 'l', 'a', 'm', 'e', 's', '']",Fantasy
"['', 'g', 'a', 'm', 'e', ' ', 'o', 'f', ' ', 'd', 'e', 'a', 't', 'h', '']",Action
"['', 't', 'h', 'e', ' ', 's', 'u', 'i', 'c', 'i', 'd', 'e', ' ', 's', 'q', 'u', 'a', 'd', '']",Action
"['', 'w', 'h', 'a', 't', ' ', 'd', 'r', 'e', 'a', 'm', 's', ' ', 'm', 'a', 'y', ' ', 'c', 'o', 'm', 'e', '']",Fantasy
"['', 'i', 'n', 'd', 'i', 'g', 'e', 'n', 'o', 'u', 's', '']",Horror
"['', 't', 'h', 'e', ' ', 'p', 'r', 'o', 'p', 'h', 'e', 'c', 'y', ' ', 'i', 'i', '']",Horror
"['', 's', 'i', 'n', 'n', 'e', 'r', 's', ' ', 'a', 'n', 'd', ' ', 's', 'a', 'i', 'n', 't', 's', '']",Action
"['', 'd', 'a', 'y', ' ', 'o', 'f', ' ', 't', 'h', 'e', ' ', 'b', 'a', 'd', 'm', 'a', 'n', '']",Western
"['', 'z', 'o', 'm', 'b', 'i', 'e', ' ', 's', 't', 'r', 'i', 'p', 'p', 'e', 'r', 's', '']",Horror
"['', 'w', 'h', 'i', 't', 'e', ' ', 'l', 'i', 'g', 'h', 't', 'n', 'i', 'n', 'g', '']",Action
"['', 'f', 'i', 'f', 't', 'y', '/', 'f', 'i', 'f', 't', 'y', '']",Adventure
"['', 't', 'h', 'e', ' ', 'd', 'a', 'r', 'k', ' ', 'h', 'a', 'l', 'f', '']",Horror
"['', 'r', 'o', 'b', 'i', 'n', ' ', 'h', 'o', 'o', 'd', '']",Adventure
"['', 'm', 'o', 'r', 't', 'u', 'a', 'r', 'y', '']",Horror
"['', 'f', 'a', 's', 't', 'e', 'r', '']",Action
"['', 'g', 'a', 'l', 'g', 'a', 'm', 'e', 't', 'h', '']",Adventure
"['', 'a', 'g', 'e', ' ', 'o', 'f', ' ', 'i', 'c', 'e', '']",Fantasy
"['', 's', 't', 'r', 'e', 'e', 't', ' ', 'f', 'i', 'g', 'h', 't', 'e', 'r', '']",Action
"['', 'e', 'p', 'o', 'c', 'h', '']",Fantasy
"['', 'r', 'i', 'o', ' ', 'b', 'r', 'a', 'v', 'o', '']",Western
"['', 'k', 'i', 'l', 'l', 'i', 'n', 'g', ' ', 't', 'h', 'e', 'm', ' ', 's', 'o', 'f', 't', 'l', 'y', '']",Action
"['', 't', 'h', 'r', 'e', 'e', ' ', 'f', 'o', 'r', ' ', 't', 'h', 'e', ' ', 'r', 'o', 'a', 'd', '']",Action
"['', 'a', 's', 't', 'e', 'r', 'o', 'i', 'd', ' ', 'v', 's', '.', ' ', 'e', 'a', 'r', 't', 'h', '']",Action
"['', 'm', 'i', 'a', 'm', 'i', ' ', 'm', 'a', 'g', 'm', 'a', '']",Action
"['', 'y', 'e', 'l', 'l', 'o', 'w', ' ', 's', 'k', 'y', '']",Western
"['', 't', 'h', 'e', ' ', 's', 'e', 'a', ' ', 'h', 'a', 'w', 'k', '']",Adventure
"['', 'g', 'u', 'n', 's', 'l', 'i', 'n', 'g', 'e', 'r', '']",Western
"['', 'a', 'g', 'a', 'i', 'n', 's', 't', ' ', 'a', 'l', 'l', ' ', 'f', 'l', 'a', 'g', 's', '']",Adventure
"['', 'h', 'o', 'w', 'a', 'r', 'd', 's', ' ', 'o', 'f', ' ', 'v', 'i', 'r', 'g', 'i', 'n', 'i', 'a', '']",Adventure
"['', 'f', 'r', 'e', 'e', ' ', 'f', 'a', 'l', 'l', '']",Action
"['', 'd', 'e', 'a', 'd', ' ', 't', 'r', 'i', 'g', 'g', 'e', 'r', '']",Action
"['', 'w', 'i', 'l', 'd', ' ', 'w', 'i', 'l', 'd', ' ', 'w', 'e', 's', 't', '']",Fantasy
"['', 't', 'r', 'i', 'c', 'k', ' ', 'o', 'r', ' ', 't', 'r', 'e', 'a', 't', '']",Horror
"['', 'c', 'r', 'e', 'a', 't', 'u', 'r', 'e', '']",Fantasy
"['', 'b', 'r', 'i', 'd', 'e', ' ', 'o', 'f', ' ', 't', 'h', 'e', ' ', 'm', 'o', 'n', 's', 't', 'e', 'r', '']",Horror
"['', 'd', 'i', 's', 't', 'u', 'r', 'b', 'i', 'n', 'g', ' ', 'b', 'e', 'h', 'a', 'v', 'i', 'o', 'u', 'r', '']",Horror
"['', 't', 'h', 'e', ' ', 'n', 'e', 'x', 't', ' ', 'm', 'a', 'n', '']",Adventure
"['', 'm', 'c', 'q', '']",Action
"['', 'd', 'j', 'a', 'n', 'g', 'o', ' ', 'u', 'n', 'c', 'h', 'a', 'i', 'n', 'e', 'd', '']",Western
"['', 'c', 'r', 'e', 'e', 'p', ' ', '2', '']",Horror
"['', 'n', 'e', 'e', 'd', ' ', 'f', 'o', 'r', ' ', 's', 'p', 'e', 'e', 'd', '']",Action
"['', 's', 'i', 'l', 'e', 'n', 't', ' ', 'r', 'u', 'n', 'n', 'i', 'n', 'g', '']",Fantasy
"['', 'u', 'n', 'd', 'e', 'r', 'w', 'a', 't', 'e', 'r', '']",Fantasy
"['', 't', 'h', 'e', ' ', 'm', 'a', 'g', 'i', 'c', ' ', 'o', 'f', ' ', 'l', 'a', 's', 's', 'i', 'e', '']",Adventure
"['', 'b', 'i', 'g', ' ', 'b', 'a', 'd', ' ', 'm', 'a', 'm', 'a', '']",Action
"['', 'w', 'i', 'c', 'k', 'e', 'd', ' ', 'b', 'l', 'o', 'o', 'd', '']",Action
"['', 'a', 'c', 'e', 's', ' ', ""'"", 'n', ""'"", ' ', 'e', 'i', 'g', 'h', 't', 's', '']",Western
"['', 'f', 'l', 'y', ' ', 'a', 'w', 'a', 'y', ' ', 'h', 'o', 'm', 'e', '']",Adventure
"['', 'o', 'l', 'd', ' ', 'h', 'e', 'n', 'r', 'y', '']",Western
"['', 'c', 'l', 'o', 'c', 'k', 's', 't', 'o', 'p', 'p', 'e', 'r', 's', '']",Fantasy
"['', 's', 'e', 'c', 'r', 'e', 't', ' ', 'h', 'e', 'a', 'd', 'q', 'u', 'a', 'r', 't', 'e', 'r', 's', '']",Fantasy
"['', 's', 't', 'r', 'a', 'n', 'g', 'e', 'l', 'a', 'n', 'd', '']",Horror
"['', 'c', 'r', 'i', 't', 't', 'e', 'r', 's', ' ', 'a', 't', 't', 'a', 'c', 'k', '!', '']",Horror
"['', 'c', 'o', 'n', 't', 'a', 'g', 'i', 'o', 'n', '']",Action
"['', 'c', 'r', 'a', 'n', 'k', ':', ' ', 'h', 'i', 'g', 'h', ' ', 'v', 'o', 'l', 't', 'a', 'g', 'e', '']",Action
"['', 'h', 'a', 'r', 'd', ' ', 'b', 'o', 'u', 'n', 't', 'y', '']",Western
"['', 'f', 'o', 'l', 'l', 'o', 'w', ' ', 'm', 'e', '']",Horror
"['', 't', 'a', 'l', 'o', 'n', 's', ' ', 'o', 'f', ' ', 't', 'h', 'e', ' ', 'e', 'a', 'g', 'l', 'e', '']",Action
"['', 't', 'h', 'e', ' ', 's', 'i', 'e', 'g', 'e', '']",Action
"['', 'p', 'r', 'i', 'n', 'c', 'e', 's', 's', ' ', 'c', 'a', 'r', 'a', 'b', 'o', 'o', '']",Adventure
"['', 'b', 'u', 't', 'c', 'h', 'e', 'r', ""'"", 's', ' ', 'c', 'r', 'o', 's', 's', 'i', 'n', 'g', '']",Western
"['', 'd', 'i', 'a', 'm', 'o', 'n', 'd', 'b', 'a', 'c', 'k', 's', '']",Action
"['', 'f', 'r', 'e', 'a', 'k', 'y', '']",Horror
"['', 'b', 'a', 'r', 'e', 'l', 'y', ' ', 'l', 'e', 't', 'h', 'a', 'l', '']",Action
"['', 'c', 'a', 'p', 't', 'a', 'i', 'n', 's', ' ', 'c', 'o', 'u', 'r', 'a', 'g', 'e', 'o', 'u', 's', '']",Adventure
"['', 'b', 'r', 'i', 'g', 'h', 't', '']",Action
"['', 'p', 'i', 'n', 'o', 'c', 'c', 'h', 'i', 'o', ""'"", 's', ' ', 'r', 'e', 'v', 'e', 'n', 'g', 'e', '']",Horror
"['', 'v', 'i', 'r', 'g', 'i', 'n', 'i', 'a', ' ', 'c', 'i', 't', 'y', '']",Western
"['', 'a', 'l', 'p', 'h', 'a', '']",Action
"['', 'p', 'r', 'i', 's', 'o', 'n', 'e', 'r', ' ', 'o', 'f', ' ', 'z', 'e', 'n', 'd', 'a', '']",Adventure
"['', 'm', 'o', 'n', 't', 'e', ' ', 'w', 'a', 'l', 's', 'h', '']",Western
"['', 'p', 'l', 'a', 'n', 'e', 't', ' ', 'o', 'f', ' ', 't', 'h', 'e', ' ', 'a', 'p', 'e', 's', '']",Fantasy
"['', 'c', 'e', 'l', 'l', 'a', 'r', ' ', 'd', 'w', 'e', 'l', 'l', 'e', 'r', '']",Horror
"['', 'k', 'o', 'n', 'g', ':', ' ', 's', 'k', 'u', 'l', 'l', ' ', 'i', 's', 'l', 'a', 'n', 'd', '']",Action
"['', 'h', 'a', 'l', 'l', 'o', 'w', 'e', 'e', 'n', ' ', 'k', 'i', 'l', 'l', 's', '']",Horror
"['', 's', 'o', 'n', 'g', ' ', 'o', 'f', ' ', 't', 'h', 'e', ' ', 's', 'o', 'u', 't', 'h', '']",Adventure
"['', 'b', 'l', 'o', 'o', 'd', 's', 'p', 'o', 'r', 't', '']",Action
"['', 't', 'h', 'e', ' ', 'u', 'n', 'd', 'e', 'f', 'e', 'a', 't', 'e', 'd', '']",Western
"['', 'm', 'e', 't', 'e', 'o', 'r', ' ', 's', 't', 'o', 'r', 'm', '']",Action
"['', 'e', 'm', 'p', 'i', 'r', 'e', ' ', 's', 't', 'r', 'i', 'k', 'e', 's', ' ', 'b', 'a', 'c', 'k', '']",Fantasy
"['', 'h', 'o', 's', 't', 'i', 'l', 'e', 's', '']",Adventure
"['', 'h', 'o', 'u', 'r', ' ', 'o', 'f', ' ', 't', 'h', 'e', ' ', 'g', 'u', 'n', '']",Western
"['', 'w', 'a', 't', 'e', 'r', 'w', 'o', 'r', 'l', 'd', '']",Fantasy
"['', 't', 'h', 'e', ' ', 'm', 'u', 'm', 'm', 'y', '']",Action
"['', 'c', 'r', 'a', 's', 'h', ' ', 'p', 'o', 'i', 'n', 't', ' ', 'z', 'e', 'r', 'o', '']",Action
"['', 'o', 'u', 't', 's', 'i', 'd', 'e', ' ', 't', 'h', 'e', ' ', 'w', 'i', 'r', 'e', '']",Action
"['', 'e', 'l', ' ', 'c', 'o', 'n', 'd', 'o', 'r', '']",Western
"['', 't', 'h', 'e', ' ', 'd', 'e', 's', 'p', 'e', 'r', 'a', 'd', 'o', 'e', 's', '']",Western
"['', 't', 'h', 'e', ' ', 'i', 'n', 'v', 'a', 's', 'i', 'o', 'n', '']",Fantasy
"['', 's', 'i', 'd', 'e', 's', 'h', 'o', 'w', '']",Horror
"['', 'l', 'a', 'b', 'y', 'r', 'i', 'n', 't', 'h', '']",Fantasy
"['', 'r', 'i', 's', 'e', ' ', 'o', 'f', ' ', 't', 'h', 'e', ' ', 'z', 'o', 'm', 'b', 'i', 'e', 's', '']",Action
"['', 't', 'h', 'e', ' ', 's', 't', 'a', 'l', 'k', 'i', 'n', 'g', ' ', 'm', 'o', 'o', 'n', '']",Western
"['', 't', 'h', 'e', ' ', 'r', 'a', 'v', 'e', 'n', '']",Horror
"['', 'k', 'o', 'm', 'o', 'd', 'o', ' ', 'v', 's', '.', ' ', 'c', 'o', 'b', 'r', 'a', '']",Horror
"['', 'm', 'a', 'r', 't', 'i', 'a', 'n', ' ', 'l', 'a', 'n', 'd', '']",Action
"['', 'o', 'u', 't', 'l', 'a', 'w', 's', ' ', 'a', 'n', 'd', ' ', 'a', 'n', 'g', 'e', 'l', 's', '']",Horror
"['', 'b', 'e', 'n', 'd', ' ', 'o', 'f', ' ', 't', 'h', 'e', ' ', 'r', 'i', 'v', 'e', 'r', '']",Western
"['', 't', 'h', 'e', ' ', 'c', 'o', 'w', 'b', 'o', 'y', 's', '']",Western
"['', 'p', 'o', 'n', 'y', ' ', 'e', 'x', 'p', 'r', 'e', 's', 's', '']",Western
"['', 't', 'h', 'e', ' ', 'r', 'e', 'a', 'p', 'i', 'n', 'g', '']",Horror
"['', 't', 'h', 'e', ' ', 'h', 'i', 'd', 'd', 'e', 'n', ' ', '2', '']",Fantasy
"['', 'w', 'a', 'r', 'm', ' ', 'b', 'o', 'd', 'i', 'e', 's', '']",Horror
"['', 't', 'h', 'e', ' ', 'v', 'i', 'o', 'l', 'e', 'n', 't', ' ', 'm', 'e', 'n', '']",Western
"['', 'c', 'o', 'l', 'o', 'r', ' ', 'o', 'u', 't', ' ', 'o', 'f', ' ', 's', 'p', 'a', 'c', 'e', '']",Fantasy
"['', 'm', 'i', 'm', 'i', 'c', ':', ' ', 's', 'e', 'n', 't', 'i', 'n', 'e', 'l', ' ', '']",Horror
"['', 'f', 'i', 'r', 'e', 'c', 'r', 'e', 'e', 'k', '']",Western
"['', 's', 'o', 'l', 'd', 'i', 'e', 'r', ' ', 'o', 'f', ' ', 'f', 'o', 'r', 't', 'u', 'n', 'e', '']",Adventure
"['', 'd', 'e', 's', 'p', 'e', 'r', 'a', 't', 'e', ' ', 't', 'r', 'a', 'i', 'l', '']",Western
"['', 'r', 'e', 'd', ' ', 's', 'u', 'n', 'd', 'o', 'w', 'n', '']",Western
"['', 't', 'h', 'e', ' ', 'm', 'a', 'r', 'k', ' ', 'o', 'f', ' ', 'z', 'o', 'r', 'r', 'o', '']",Adventure
"['', 'r', 'o', 'a', 'r', '']",Adventure
"['', 't', 'h', 'r', 'a', 's', 'h', 'i', 'n', ""'"", '']",Action
"['', 'y', 'o', 'u', ""'"", 'l', 'l', ' ', 'f', 'i', 'n', 'd', ' ', 'o', 'u', 't', '']",Horror
"['', 'l', 'a', 's', 't', ' ', 'w', 'o', 'm', 'a', 'n', ' ', 'o', 'n', ' ', 'e', 'a', 'r', 't', 'h', '']",Horror
"['', 't', 'h', 'e', ' ', 'f', 'i', 'n', 'a', 'l', ' ', 'w', 'i', 's', 'h', '']",Horror
"['', 'f', 'i', 'n', 'a', 'l', ' ', 'i', 'm', 'p', 'a', 'c', 't', '']",Action
"['', 'c', 'a', 's', 't', 'l', 'e', ' ', 'f', 'r', 'e', 'a', 'k', '']",Horror
"['', 't', 'h', 'e', ' ', 'l', 'a', 's', 't', ' ', 'o', 'u', 't', 'l', 'a', 'w', '']",Western
"['', 'c', 'o', 'n', 's', 'p', 'i', 'r', 'a', 'c', 'y', '']",Action
"['', 'l', 'a', 'k', 'e', ' ', 'p', 'l', 'a', 'c', 'i', 'd', ' ', '2', '']",Horror
"['', 'o', 'm', 'a', 'r', ' ', 'k', 'h', 'a', 'y', 'y', 'a', 'm', '']",Adventure
"['', 'w', 'r', 'o', 'n', 'g', ' ', 't', 'u', 'r', 'n', ' ', '6', '']",Horror
"['', 'h', 'a', 'l', 'o', ':', ' ', 'n', 'i', 'g', 'h', 't', 'f', 'a', 'l', 'l', '']",Fantasy
"['', 'l', 'o', 'v', 'e', ' ', 'm', 'e', ' ', 't', 'e', 'n', 'd', 'e', 'r', '']",Western
"['', 't', 'h', 'e', ' ', 'c', 'a', 'l', 'l', ' ', 'o', 'f', ' ', 't', 'h', 'e', ' ', 'w', 'i', 'l', 'd', '']",Adventure
"['', 'd', 'o', 'u', 'b', 'l', 'e', ' ', 't', 'a', 'k', 'e', '']",Action
"['', 't', 'h', 'e', ' ', 'k', 'a', 'r', 'a', 't', 'e', ' ', 'k', 'i', 'd', ' ', 'i', 'i', 'i', '']",Action
"['', 'u', 'n', 'd', 'e', 'r', 'w', 'o', 'r', 'l', 'd', ' ', 'a', 'w', 'a', 'k', 'e', 'n', 'i', 'n', 'g', '']",Action
"['', 't', 'h', 'e', ' ', 'e', 'x', 'p', 'e', 'n', 'd', 'a', 'b', 'l', 'e', 's', '']",Action
"['', 'h', 'e', 'r', 'c', 'u', 'l', 'e', 's', ' ', 'r', 'e', 'b', 'o', 'r', 'n', '']",Action
"['', 'b', 'i', 't', 'e', ' ', 't', 'h', 'e', ' ', 'b', 'u', 'l', 'l', 'e', 't', 't', '']",Western
"['', 'f', 'a', 'n', 't', 'a', 's', 't', 'i', 'c', ' ', 'v', 'o', 'y', 'a', 'g', 'e', '']",Fantasy
"['', 'b', 'e', 'y', 'o', 'n', 'd', ' ', 't', 'h', 'e', ' ', 'l', 'a', 'w', '']",Action
"['', 's', 'u', 'p', 'e', 'r', 'f', 'l', 'y', '']",Action
"['', 't', 'h', 'e', ' ', 'r', 'e', 'n', 'd', 'e', 'z', 'v', 'o', 'u', 's', '']",Action
"['', 'n', 'i', 'g', 'h', 't', 'm', 'a', 'r', 'e', 's', '']",Horror
"['', 't', 'h', 'e', ' ', 'r', 'e', 's', 't', 'l', 'e', 's', 's', ' ', 'b', 'r', 'e', 'e', 'd', '']",Western
"['', 'j', 'e', 's', 's', 'e', ' ', 'j', 'a', 'm', 'e', 's', '']",Western
"['', 'z', 'i', 't', 's', '']",Adventure
"['', 't', 'h', 'e', ' ', 'b', 'i', 'g', ' ', 's', 'k', 'y', '']",Western
"['', 'c', 'r', 'i', 'm', 's', 'o', 'n', ' ', 'p', 'e', 'a', 'k', '']",Horror
"['', 't', 'h', 'e', ' ', 'c', 'u', 'r', 's', 'e', 'd', '']",Horror
"['', 'j', 'i', 'u', ' ', 'j', 'i', 't', 's', 'u', '']",Fantasy
"['', 'h', 'o', 'u', 's', 'e', ' ', 'o', 'f', ' ', 'd', 'r', 'a', 'c', 'u', 'l', 'a', '']",Horror
"['', 'g', 'u', 'n', ' ', 'b', 'e', 'l', 't', '']",Western
"['', 'm', 'e', 'n', ' ', 'i', 'n', ' ', 'b', 'l', 'a', 'c', 'k', '']",Fantasy
"['', 'b', 'r', 'e', 'a', 'k', 'h', 'e', 'a', 'r', 't', ' ', 'p', 'a', 's', 's', '']",Western
"['', 'd', 'e', 's', 'c', 'e', 'n', 'd', 'a', 'n', 't', 's', '']",Fantasy
"['', 't', 'h', 'e', ' ', 'h', 'o', 'w', 'l', 'i', 'n', 'g', '']",Horror
"['', 'o', 'n', 'l', 'y', ' ', 't', 'h', 'e', ' ', 'v', 'a', 'l', 'i', 'a', 'n', 't', '']",Western
"['', 't', 'h', 'e', ' ', 'g', 'r', 'e', 'a', 's', 'y', ' ', 's', 't', 'r', 'a', 'n', 'g', 'l', 'e', 'r', '']",Horror
"['', 'c', 'o', 'u', 'r', 'a', 'g', 'e', '']",Adventure
"['', 'p', 'e', 'r', 'f', 'e', 'c', 't', ' ', 'w', 'e', 'a', 'p', 'o', 'n', '']",Action
"['', 't', 'h', 'e', ' ', 'r', 'e', 'd', ' ', 'p', 'o', 'n', 'y', '']",Adventure
"['', 'z', 'u', 'l', 'u', ' ', 'd', 'a', 'w', 'n', '']",Adventure
"['', 'o', 'c', 'e', 'a', 'n', ""'"", 's', ' ', 't', 'h', 'i', 'r', 't', 'e', 'e', 'n', '']",Action
"['', 't', 'h', 'e', ' ', 'b', 'l', 'u', 'e', ' ', 'l', 'a', 'g', 'o', 'o', 'n', '']",Adventure
"['', 'k', 'a', 'n', 's', 'a', 's', ' ', 'p', 'a', 'c', 'i', 'f', 'i', 'c', ' ', '']",Western
"['', 'd', 'e', 's', 'e', 'r', 't', ' ', 'h', 'a', 'w', 'k', '']",Adventure
"['', 'h', 'a', 'n', 'g', ' ', ""'"", 'e', 'm', ' ', 'h', 'i', 'g', 'h', '']",Western
"['', 'w', 'i', 'l', 'l', 'y', ""'"", 's', ' ', 'w', 'o', 'n', 'd', 'e', 'r', 'l', 'a', 'n', 'd', '']",Horror
"['', 'e', 'x', 'i', 's', 't', 's', '']",Horror
"['', 'b', 'e', 'n', '']",Horror
"['', 'c', 'o', 'w', 'b', 'o', 'y', 's', ' ', '&', ' ', 'a', 'l', 'i', 'e', 'n', 's', '']",Action
"['', 'm', 'i', 'r', 'r', 'o', 'r', 's', '']",Horror
"['', 's', 'e', 'v', 'e', 'n', ' ', 'c', 'i', 't', 'i', 'e', 's', ' ', 'o', 'f', ' ', 'g', 'o', 'l', 'd', '']",Adventure
"['', 'a', 'b', 's', 'e', 'n', 't', 'i', 'a', '']",Horror
"['', 'g', 'u', 'n', ' ', 'g', 'l', 'o', 'r', 'y', '']",Western
"['', 't', 'h', 'r', 'e', 'e', ' ', 'f', 'r', 'o', 'm', ' ', 'h', 'e', 'l', 'l', '']",Horror
"['', 'g', 'e', 'r', 'o', 'n', 'i', 'm', 'o', '']",Western
"['', 'd', 'i', 's', 't', 'u', 'r', 'b', 'i', 'n', 'g', ' ', 't', 'h', 'e', ' ', 'p', 'e', 'a', 'c', 'e', '']",Action
"['', 'c', 'o', 'm', 'e', ' ', 'p', 'l', 'a', 'y', '']",Horror
"['', 't', 'h', 'e', ' ', 'c', 'a', 't', ' ', 'i', 'n', ' ', 't', 'h', 'e', ' ', 'h', 'a', 't', '']",Fantasy
"['', 's', 'u', 'p', 'e', 'r', '']",Action
"['', 'a', 'n', 'i', 'm', 'a', 'l', '']",Horror
"['', 'g', 'r', 'a', 'n', 'd', ' ', 'p', 'r', 'i', 'x', '']",Action
"['', 's', 'k', 'i', 'n', 'w', 'a', 'l', 'k', 'e', 'r', ' ', 'r', 'a', 'n', 'c', 'h', '']",Horror
"['', 'd', 'o', 'n', 'n', 'i', 'e', ' ', 'd', 'a', 'r', 'k', 'o', '']",Fantasy
"['', 'p', 'e', 'l', 't', 's', '']",Horror
"['', 't', 'h', 'e', ' ', 'w', 'i', 'c', 'k', 'e', 'd', '']",Horror
"['', 't', 'e', 'r', 'r', 'i', 'f', 'i', 'e', 'r', '']",Horror
"['', 't', 'h', 'e', ' ', 'm', 'i', 'd', 'n', 'i', 'g', 'h', 't', ' ', 'm', 'a', 'n', '']",Horror
"['', 'u', 'n', 'h', 'i', 'n', 'g', 'e', 'd', '']",Action
"['', 's', 't', 'o', 'l', 'e', 'n', '']",Action
"['', 'f', 'o', 'l', 'l', 'o', 'w', ' ', 't', 'h', 'e', ' ', 'r', 'i', 'v', 'e', 'r', '']",Adventure
"['', 'e', 'n', 'e', 'm', 'y', ' ', 'm', 'i', 'n', 'e', '']",Fantasy
"['', 'p', 'r', 'e', 'c', 'i', 'o', 'u', 's', ' ', 'f', 'i', 'n', 'd', ' ', '']",Fantasy
"['', 'h', 'a', 'l', 'l', 'o', 'w', 'e', 'e', 'n', '']",Horror
"['', 'f', 'a', 'r', ' ', 'c', 'o', 'u', 'n', 't', 'r', 'y', '']",Western
"['', 'c', 'h', 'i', 'l', 'd', ""'"", 's', ' ', 'p', 'l', 'a', 'y', ' ', '2', '']",Horror
"['', 'r', 'o', 'l', 'l', 'i', 'n', 'g', ' ', 't', 'h', 'u', 'n', 'd', 'e', 'r', '']",Action
"['', 'l', 'i', 'e', 's', ' ', '&', ' ', 'i', 'l', 'l', 'u', 's', 'i', 'o', 'n', 's', '']",Action
"['', 'u', 'n', 'k', 'n', 'o', 'w', 'n', ' ', 'i', 's', 'l', 'a', 'n', 'd', '']",Adventure
"['', 't', 'e', 'e', 'n', 'a', 'g', 'e', ' ', 'm', 'o', 'n', 's', 't', 'e', 'r', '']",Fantasy
"['', 'j', 'a', 'c', 'k', ' ', 'g', 'o', 'e', 's', ' ', 'h', 'o', 'm', 'e', '']",Horror
"['', 'b', 'e', 't', 'w', 'e', 'e', 'n', ' ', 'w', 'o', 'r', 'l', 'd', 's', '']",Action
"['', 's', 'a', 'n', ' ', 'a', 'n', 'd', 'r', 'e', 'a', 's', '']",Action
"['', 'j', 'u', 'm', 'p', 'i', 'n', 'g', ' ', 's', 'h', 'i', 'p', '']",Adventure
"['', 't', 'h', 'e', ' ', 'b', 'a', 's', 'e', '']",Action
"['', 'v', 'a', 'm', 'p', 'i', 'r', 'e', ' ', 'a', 't', ' ', 'm', 'i', 'd', 'n', 'i', 'g', 'h', 't', '']",Horror
"['', 'e', 'v', 'o', 'l', 'v', 'e', 'r', '']",Fantasy
"['', 't', 'h', 'e', ' ', 'a', 'f', 'r', 'i', 'c', 'a', 'n', ' ', 'q', 'u', 'e', 'e', 'n', '']",Adventure
"['', 'm', 'a', 'n', ' ', 'i', 'n', ' ', 't', 'h', 'e', ' ', 's', 'h', 'a', 'd', 'o', 'w', '?', '']",Western
"['', 'd', 'e', 'a', 't', 'h', ' ', 't', 'u', 'n', 'n', 'e', 'l', '']",Horror
"['', 'i', 't', ' ', 'f', 'o', 'l', 'l', 'o', 'w', 's', '']",Horror
"['', 'g', 'o', 'd', 'z', 'i', 'l', 'l', 'a', '']",Fantasy
"['', 'f', 'i', 'n', 'a', 'l', ' ', 'd', 'e', 's', 't', 'i', 'n', 'a', 't', 'i', 'o', 'n', ' ', '5', '']",Horror
"['', 'd', 'i', 'n', 'o', 's', 'a', 'u', 'r', 'u', 's', '!', '']",Adventure
"['', 'r', 'i', 'd', 'e', ' ', 't', 'h', 'e', ' ', 'm', 'a', 'n', ' ', 'd', 'o', 'w', 'n', '']",Western
"['', 't', 'h', 'e', ' ', 'v', 'i', 'g', 'i', 'l', '']",Horror
"['', 't', 'h', 'e', ' ', 't', 'r', 'a', 'i', 'n', ' ', 'r', 'o', 'b', 'b', 'e', 'r', 's', '']",Western
"['', 't', 'o', ' ', 'c', 'a', 't', 'c', 'h', ' ', 'a', ' ', 'k', 'i', 'n', 'g', '']",Adventure
"['', 't', 'h', 'e', 'y', '']",Horror
"['', 'g', 'a', 'l', 'a', 'x', 'y', ' ', 'q', 'u', 'e', 's', 't', '']",Fantasy
"['', 'd', 'o', 'l', 'l', 'y', ' ', 'd', 'e', 'a', 'r', 'e', 's', 't', '']",Horror
"['', 'l', 'a', 'w', 'm', 'a', 'n', '']",Western
"['', 'r', 'e', 'd', ' ', 'r', 'i', 'v', 'e', 'r', '']",Western
"['', 't', 'h', 'e', ' ', 'w', 'o', 'm', 'a', 'n', '']",Horror
"['', 't', 'h', 'e', ' ', 'w', 'a', 'r', 'r', 'i', 'o', 'r', 's', '']",Action
"['', 'n', 'i', 'g', 'h', 't', ' ', 'o', 'f', ' ', 't', 'h', 'e', ' ', 'l', 'e', 'p', 'u', 's', '']",Fantasy
"['', '1', '3', ' ', 's', 'i', 'n', 's', '']",Horror
"['', 't', 'o', 'u', 'r', 'i', 's', 't', ' ', 't', 'r', 'a', 'p', '']",Horror
"['', 'v', '/', 'h', '/', 's', ':', ' ', 'v', 'i', 'r', 'a', 'l', '']",Horror
"['', 'p', 'r', 'i', 'm', 'e', ' ', 'c', 'u', 't', '']",Action
"['', 'b', 'a', 't', 's', ':', ' ', 'h', 'u', 'm', 'a', 'n', ' ', 'h', 'a', 'r', 'v', 'e', 's', 't', '']",Horror
"['', 't', 'h', 'e', ' ', 'm', 'a', 'r', 'a', 'u', 'd', 'e', 'r', 's', '']",Western
"['', 'p', 'a', 'w', 'n', ' ', 's', 'h', 'o', 'p', ' ', 'c', 'h', 'r', 'o', 'n', 'i', 'c', 'l', 'e', 's', '']",Action
"['', 't', 'h', 'e', ' ', 'h', 'a', 'm', 'i', 'l', 't', 'o', 'n', 's', '']",Horror
"['', 'm', 'o', 'h', 'a', 'w', 'k', '']",Western
