title,genre
Star in the Dust,Adventure
Phase IV,Fantasy
The Matrix,Fantasy
The Craft,Fantasy
Virus,Fantasy
Jack Frost,Fantasy
Ride a Crooked Trail,Western
The Nesting,Horror
Satellite in the Sky,Fantasy
Stranded,Fantasy
Flipper,Adventure
Toy Soldiers,Action
Trucks,Horror
Nico the Unicorn,Fantasy
Trilogy of Terror II,Horror
Tales from the Crypt,Horror
The Mephisto Waltz,Horror
Diamondbacks,Action
Wanda Nevada,Adventure
Milo,Horror
Legionnaire,Action
Behind Enemy Lines,Action
Undercurrent,Action
The Leopard Man,Horror
Progeny,Horror
Barb Wire,Action
Fall Time,Action
Children of the Corn,Horror
Wing Commander,Fantasy
Galgameth,Adventure
The Peacekeeper,Action
In God's Hands,Adventure
The Mummy,Adventure
The Thirteenth Floor,Horror
Wild Wild West,Fantasy
Nemesis,Fantasy
The Base,Action
Yellow Sky,Western
Zulu Dawn,Adventure
Airspeed,Action
Hard Bounty,Western
Thunder in Paradise,Adventure
Scar City,Action
The Hallyday Brand,Western
Cyborg,Fantasy
Grey Owl,Adventure
Doctor Dolittle,Fantasy
Evil Dead 2,Horror
Fled,Action
World Without End,Fantasy
Communion,Fantasy
Moby Dick,Adventure
Riot,Action
Dragonheart,Fantasy
Desert Hawk,Adventure
Johnny 2.0,Fantasy
Way of a Gaucho,Adventure
Gulliver's Travel,Fantasy
Storm,Action
Escape From Zahrain,Adventure
The Illustrated Man,Fantasy
The Terminal Man,Fantasy
Grizzly Falls,Adventure
Tornado!,Action
End of Days,Action
Blade,Action
The 13th Warrior,Adventure
Haunting,Horror
Ride Lonesome,Western
Westbound,Western
Rush Hour,Action
Jamaica Run,Adventure
Inner Sanctum 2,Horror
Fort Worth,Western
It,Horror
The Curse,Horror
Bicentennial Man,Fantasy
The Proud Ones,Western
Fly Away Home,Adventure
Thrashin',Action
Sleepy Hollow,Horror
Back in Business,Action
Three Kings,Adventure
The Deadly Trackers,Western
Lake Placid,Adventure
Tall Man Riding,Western
The Tall Texan,Western
The Spiral Road,Adventure
Fever Lake,Horror
Legion,Fantasy
Madron,Western
Love and a .45,Action
The Time Shifters,Fantasy
Bordello of Blood,Horror
Shark Attack,Action
The Land Unknown,Fantasy
Final Descent,Action
The Car,Horror
The Last Outpost,Western
Warlock,Horror
Superfly,Action
Icebreaker,Action
Death Machine,Fantasy
Man's Best Friend,Horror
The Avenging Angel,Western
Simon Sez,Action
Phantoms,Horror
Stigmata,Horror
King Cobra,Horror
Forever Mosketeers,Adventure
Midnight Man,Action
Disturbing Behaviour,Horror
Supernova,Fantasy
Bats,Horror
Final Destination,Horror
Bride of Chucky,Horror
Space Cowboys,Fantasy
Scream 3,Horror
Fire Down Below,Action
Stealth Fighter,Action
Fortress 2: Re-Entry,Fantasy
Romeo Must Die,Action
Gone in 60 Seconds,Action
Battlefield Earth,Fantasy
The Cell,Fantasy
Mission to Mars,Fantasy
Russkies,Adventure
They Rode West,Western
The Wrong Man,Action
Sister Sister,Horror
Ride with the Devil,Western
Hollow Man,Fantasy
Deadly Outbreak,Action
Frequency,Fantasy
Bionic Ever After?,Fantasy
The Art of War,Action
If You Believe,Fantasy
City Beneath the Sea,Adventure
Redhead From Wyoming,Western
The 6th Day,Fantasy
Lost Souls,Horror
Red River Range,Western
Snow Job,Action
The Killer Elite,Action
The President's Man,Action
The Bandit Queen,Adventure
Dracula 2000,Horror
Proof of Life,Action
Seminole Uprising,Western
Wind River,Adventure
No Way Back,Action
The Newton Boys,Western
Kiwi Safari,Adventure
The Faculty,Horror
Hired to Kill,Action
Exit Wounds,Action
Firestorm,Adventure
Viper,Action
Chill Factor,Action
Valentine,Horror
The Mummy Returns,Adventure
Firetrap,Action
Omega Doom,Fantasy
Mean Guns,Action
Arthur's Quest,Adventure
Candyman,Horror
New World Disorder,Action
The Base II,Action
Bridge of Dragons,Action
Tarantula,Fantasy
Follow the River,Adventure
Diplomatic Siege,Action
Replicant,Action
The Danger Zone,Action
Octopus,Fantasy
The Plainsman,Western
The Cimarron Kid,Western
Hooper,Adventure
Evolution,Fantasy
Winchester '73,Western
Point Blank,Action
Seconds,Fantasy
Demolition High,Action
Pillars of the Sky,Western
Shark Attack 2,Action
Operation Dumbo Drop,Adventure
Driven,Action
Nadja,Horror
Strangeland,Horror
Jurassic Park III,Adventure
The Claim,Western
Planet of the Apes,Fantasy
Session 9,Horror
Swordfish,Action
Galaxy Quest,Fantasy
Pit Stop,Action
Saskatchewan,Western
Burnt Offerings,Horror
Primal Force,Action
The Prophecy II,Horror
A Knight's Tale,Adventure
Martin,Horror
A Christmas Carol,Fantasy
Knockaround Guys,Action
Angel Town,Action
Ocean Tribe,Adventure
The Outlaw,Western
Collateral Damage,Action
Thir13en Ghosts,Horror
Knightriders,Adventure
Sweepers,Action
Two Flags West,Western
Fugitive Rage,Action
Rollerball,Action
The Time Machine,Fantasy
The Exorcist,Horror
Attila,Adventure
The Rage: Carrie 2,Horror
The Scorpion King,Adventure
Soul Survivors,Horror
The One,Fantasy
Wild Bill,Western
Black Dog,Action
The Last Frontier,Western
The Forsaken,Horror
The Spring,Fantasy
Flying Virus,Fantasy
The Phantom,Adventure
Impostor,Fantasy
The Stunt Man,Action
The Black Room,Horror
Robinson Crusoe,Adventure
Atomic Twister,Action
When the Legends Die,Western
Wild in the Street,Fantasy
Death Trap,Horror
Rage at Dawn,Western
Dakota Incident,Western
The Strange Door,Horror
The Ox-Bow Incident,Western
You Can't Win'Em All,Adventure
Death Race 2000,Fantasy
Minority Report,Fantasy
Signs,Fantasy
Men in Black II,Fantasy
xXx,Action
Panic,Action
Gale Force,Adventure
Texas Rangers,Western
The Invisible Ray,Fantasy
Re-Animator,Horror
Anne of The Indies,Adventure
Rio Grande,Western
The Hired Hand,Western
Apache Drums,Western
The Mark of Zorro,Adventure
Fire on the Amazon,Adventure
Seven Men From Now,Western
The Boogeyman,Horror
Steel,Adventure
Top Dog,Action
The Whip Hand,Fantasy
Night of the Ghouls,Horror
Lovers Lane,Horror
Captain Kidd,Adventure
Demon Knight,Horror
Contagion,Action
Venomous,Action
Undisputed,Action
Christy: The Movie,Adventure
Crazy Horse,Western
Frailty,Horror
Eight Legged Freaks,Fantasy
Gargantua,Fantasy
The Brotherhood,Horror
Gunfighter,Western
U.S. Seals II,Action
Two for Texas,Western
Critters 4,Horror
Critical Mass,Action
The Four Feathers,Adventure
The Hidden 2,Fantasy
Wagons East,Western
Star Trek. Nemesis,Fantasy
Love Me Tender,Western
The Lost World,Adventure
Zits,Adventure
Hondo,Western
Angel and the Badman,Western
The Spanish Main,Adventure
Possessed,Horror
Solaris,Fantasy
Target Earth,Fantasy
The Hulk,Fantasy
The Matrix Reloaded,Fantasy
Kill Bill: vol. 1,Action
Child's Play,Horror
Python,Horror
The Hunted,Action
Dreamcatcher,Fantasy
High Noon,Western
Texas Lady,Western
Double Take,Action
WW3,Action
Surviving the Game,Action
White Zombies,Horror
The Order,Action
2 Fast 2 Furious,Action
Creature,Horror
SpaceCamp,Fantasy
Top of the World,Action
Blue Crush,Action
Arrowhead,Western
Cradle 2 the Grave,Action
Scorcher,Action
Jumping Ship,Adventure
Teenage Monster,Fantasy
Six Black Horses,Western
Deadly Swarm,Horror
The Westerner,Western
Beneath Loch Ness,Adventure
Princess of Thieves,Adventure
Black River,Horror
Below,Horror
Prince Charming,Fantasy
Global Effect,Action
A Man Apart,Action
Destination Moon,Fantasy
Equilibrium,Fantasy
Robot Monster,Fantasy
Sabretooth,Adventure
Inferno,Fantasy
The Darkling,Horror
Deep Core,Fantasy
Destry Rides Again,Western
The Arrival,Fantasy
Pulse,Fantasy
Final Destination 2,Horror
Bulletproof Monk,Action
The Viking Sagas,Adventure
Out for a Kill,Action
They,Horror
Star Wars,Fantasy
The Jayhawkers!,Western
The Jack Bull,Western
Cabin Fever,Horror
Empire Strike Back,Adventure
Return of Jedi,Fantasy
Armstrong,Action
Cutaway,Action
The Virginian,Western
Ticker,Action
The Rats,Horror
The Mummy's Hand,Horror
The Mummy's Tomb,Horror
Purgatory,Western
Freddy vs. Jason,Horror
Bad Boys II,Action
Leprechaun 2,Horror
Con Express,Action
Habit,Horror
The Villain,Western
Leprechaun 3,Horror
S.W.A.T,Action
Crash Point Zero,Action
Tears of the Sun,Action
The Shooting,Western
The Undead,Horror
Teenage Cave Man,Fantasy
Clockstoppers,Fantasy
Sea Devils,Adventure
Alien,Fantasy
Hollywood Homicide,Action
Durango Kids,Western
The Shu,Action
American Outlaws,Western
Nico the Unicorn,Fantasy
The Dentist,Horror
Street Trash,Horror
Carrie,Horror
Killjoy,Horror
Mutiny,Adventure
Hellraiser: Inferno,Horror
Paycheck,Fantasy
Earth vs. the Spider,Fantasy
Diary of a Madman,Horror
Terror House,Horror
Masterminds,Action
Derailed,Action
These Thousands Hill,Western
The Dunwich Horror,Horror
Run for the Money,Action
Devil Winds,Action
Jeeper Creepers 2,Horror
Open Range,Western
Federal Protection,Action
In the Shadows,Action
The Foreigner,Action
Pinocchio's Revenge,Horror
Hidalgo,Adventure
The River's Edge,Adventure
Dawn of the Dead,Horror
Kill Bill: vol. 2,Action
The Missing,Western
Love and a Bullet,Action
Van Helsing,Action
The Borrower,Horror
Overland Telegraph,Western
They Crawl,Horror
Laserblast,Fantasy
Carnival of Souls,Horror
Carnosaur,Horror
Witchblade,Action
The Cat in the Hat,Fantasy
Torque,Action
Jason X,Horror
The Alamo,Western
Timeline,Adventure
Stranded,Action
Ella Enchanted,Fantasy
Madhouse,Horror
Sideshow,Horror
Creepozoids,Horror
Zarkorr! The Invader,Fantasy
Catwoman,Fantasy
Fallout,Fantasy
Krocodylus,Horror
Adam & Evil,Horror
Leprechaun,Horror
Amazing Stories,Fantasy
Hell Asylum,Horror
Annie Oakley,Western
House IV,Horror
Second Nature,Action
Dead Presidents,Action
Hideous!,Horror
Blacula,Horror
Foxy Brown,Action
Face of Terror,Action
The Furies,Western
Donnie Darko,Fantasy
Air Rage,Action
Evil Never Dies,Horror
Fake-Out,Action
The Black Swan,Adventure
The Santa Clause 2,Fantasy
Rapid Exchange,Action
National Treasure,Adventure
The Dinosaur Hunter,Adventure
Intruder,Horror
Don Quixote,Adventure
Day of the Dead,Horror
Ladder 49,Action
Halloween,Horror
Legend of the Lost,Adventure
Maniac,Horror
Vertical Limit,Action
Dementia 13,Horror
Western Union,Western
3 Bad Men,Western
The Black Watch,Adventure
Constantine,Horror
Blade: Trinity,Action
Monster!,Horror
Cursed,Horror
After the Sunset,Action
The Paradise Virus,Action
Hangman's Knot,Western
Valerie,Western
The Hills Have Eyes,Horror
Bet Your Life,Action
Run of the Arrow,Western
Cyborg 2087,Fantasy
The Ape Man,Horror
Blood Feast,Horror
Monte Walsh,Western
The Klansman,Action
The Lonely Man,Western
Beau Geste,Adventure
The Rawhide Years,Western
Honky Tonk Freeway,Action
Day the World Ended,Fantasy
Born to the West,Western
Landslide,Adventure
Maiden Voyage,Action
Four Faces West,Western
Crash Landing,Action
Phantasm,Fantasy
The Phantom Planet,Fantasy
War of the Worlds,Fantasy
Into the Sun,Action
Stealth,Action
The Island,Fantasy
Deathbed,Horror
Motocross Kids,Action
King Kong,Adventure
Sergeants 3,Western
King of the Pecos,Western
The Farmer,Action
Four Brothers,Action
Casanova,Adventure
Chain of Command,Action
Evil Eyes,Horror
Dark Water,Horror
The Gunfighter,Western
Necromancy,Horror
Rocketship X-M,Fantasy
Solarbabies,Fantasy
Geronimo,Western
Project Viper,Fantasy
Submerged,Action
The Legend of Zorro,Adventure
Millennium,Fantasy
Crack In the World,Fantasy
Panic in Year Zero!,Fantasy
Serenity,Fantasy
The Proud Rebel,Western
Foxfire,Western
The Hunting Party,Western
Saw II,Horror
Sniper 2,Action
A Lust to Kill,Western
Best of the Best 2,Action
Seed of Chucky,Horror
Silent Warnings,Horror
Oklahoma!,Western
The Real Glory,Action
Nevada Smith,Western
Bird of Paradise,Adventure
Son of Dracula,Horror
Dallas,Western
Aeon Flux,Fantasy
Hostel,Horror
The Maze,Horror
Santa Fe Stampede,Western
Three Texas Steers,Western
Wyoming Outlaw,Western
Comanche Territory,Western
Lone Hand,Western
War Arrow,Western
Johnny Dark,Action
Reprisal!,Western
The Hard Man,Western
The Desperadoes,Western
Plunder of the Sun,Adventure
You'll Find Out,Horror
Eight Below,Adventure
Not of This Earth,Fantasy
The Wasp Woman,Horror
Last Woman on Earth,Horror
Macabre,Horror
The Americano,Western
Strait-Jacket,Horror
The Night Walker,Horror
A Wrinkle in Time,Fantasy
The Fog,Horror
Southland Tales,Fantasy
The Beast,Horror
The Cutter,Action
Poseidon,Action
The Omen,Horror
Meltdown,Action
Homicidal,Horror
Robin Hood,Adventure
The Three Musketeers,Adventure
The Iron Mask,Adventure
The Restless Breed,Western
Rough Riders,Action
Tarzan and His Mate,Adventure
The Black Pirate,Adventure
Mortuary,Horror
Secondhand Lions,Adventure
Militia,Action
Ultraviolet,Fantasy
Underclassman,Action
Komodo vs. Cobra,Horror
Color Me Blood Red,Horror
She-Devils on Wheels,Action
The Wizard of Gore,Horror
Mimic 2,Horror
Deuces Wild,Action
The Three Outlaws,Western
A Thunder of Drums,Western
976-EVIL,Horror
Pathfinder,Action
The Last Command,Western
America 3000,Adventure
Fright Night Part 2,Horror
Picture Mommy Dead,Horror
The Kid from Texas,Western
The Buccaneer,Adventure
Scream for Help,Horror
Arizona Bushwhackers,Western
Bloody Birthday,Horror
Cattle Empire,Western
Swashbuckler,Adventure
Fort Utah,Western
Passage West,Western
Three Musketeers,Adventure
Eddie Macon's Run,Action
Black Horse Canyon,Western
The Gaucho,Adventure
Genghis Khan,Adventure
House of Dracula,Horror
Empire of the Ants,Horror
Johnny Concho,Western
Young Fury,Western
Malaya,Adventure
Seakiller,Adventure
Slaughterhouse-Five,Fantasy
More Dead Than Alive,Western
Boa vs. Python,Fantasy
The Maverick Queen,Western
Swamp Thing,Horror
Fighting Back,Action
Frankenfish,Horror
Black Dawn,Action
Blood Diner,Horror
Robot Jox,Fantasy
California Passage,Western
Buried Alive,Horror
Sierra Baron,Western
The Black Sleep,Horror
To Die For,Horror
The Hills Have Eyes,Horror
Bound by Honor,Action
See No Evil,Horror
Tumbleweed,Western
Pulse,Horror
10.5,Action
Today You Die,Action
Epoch,Fantasy
99 River Street,Action
The Hand,Horror
The Dead Pit,Horror
Deadly Blessing,Horror
Running Free,Adventure
Gone in 60 Seconds,Action
Tourist Trap,Horror
The Food of the Gods,Fantasy
New Alcatraz,Action
Bubble Boy,Adventure
Crossfire Trail,Western
The Strangler,Horror
Bullfighter,Western
Lady in the Water,Fantasy
Snakes on a Plane,Action
Landspeed,Action
Island of the Dead,Horror
Twitches,Fantasy
Cattle Drive,Western
The Mod Squad,Action
The Omega Code,Fantasy
Tarzan Finds a Son!,Adventure
Yankee Pasha,Adventure
Saddle Tramp,Western
Siege at Red River,Western
Dark Eyes of London,Horror
Killers from Space,Fantasy
Zoom,Adventure
Walk the Proud Land,Western
Apache Rifles,Western
Badman's Territory,Western
Man in the Shadow?,Western
The Grudge 2,Horror
The Toolbox Murders,Horror
The Sign of Zorro,Adventure
Cowboy Up,Western
Blue Demon,Horror
Journey to Shiloh,Western
The Exterminator,Action
Tamara,Horror
The Fabulous Texan,Western
Deja vu,Fantasy
Hills of Home,Adventure
The Marksman,Action
Lost Treasure,Action
Generation X,Action
Apocalypto,Adventure
The Guardian,Action
Blood Diamond,Adventure
The Covenant,Horror
Santa Fe Trail,Western
Sub Zero,Action
Hercules,Adventure
Saw III,Horror
Ghost Rider,Action
Virtual Storm,Fantasy
Stay Alive,Horror
Bridge to Terabithia,Fantasy
Shooter,Action
The Reaping,Horror
The Marine,Action
Ocean's Thirteen,Action
Jenifer,Horror
Turistas,Horror
Deer Woman,Horror
Teenage Caveman,Fantasy
A Good Night To Die,Action
Fallen,Fantasy
Hostel: Part II,Horror
Transformers,Action
Primeval,Horror
Catacombs,Horror
Tom and Huck,Adventure
Wicked Little Things,Horror
Reeker,Horror
Supernova,Action
Martin,Horror
Chocolate,Horror
Planet Terror,Horror
Rush Hour 3,Action
Enchanted,Fantasy
The Invasion,Fantasy
1408,Horror
3:10 to Yuma,Western
Next,Fantasy
Beowulf,Fantasy
Willard,Horror
Mysterious Island,Fantasy
The Kingdom,Action
Dead Silence,Horror
The Golden Compass,Fantasy
Cerberus,Horror
Cherry Falls,Horror
A.I. Assault,Action
Double Bang,Action
I Am Legend,Fantasy
Halloween,Horror
The Mist,Horror
Dinosaurus!,Adventure
Dance of the Dead,Horror
Cloverfield,Action
Jumper,Fantasy
Darklight,Fantasy
Shallow Ground,Horror
Star Trek,Fantasy
Saw IV,Horror
Dolls,Horror
Alien Apocalypse,Action
The Dentist 2,Horror
Joshua,Horror
Wanted,Action
The Last Mimzy,Fantasy
The Hard Easy,Action
Fear of Flying,Action
Shoot 'Em Up,Action
Speed Racer,Action
Altered,Horror
Grandma's House,Horror
The Eye,Horror
Schizoid,Action
Nim's Island,Adventure
House of the Dead 2,Action
Fool's Gold,Adventure
P2,Horror
Seraphim Falls,Western
Son of the Dragon,Fantasy
Death Race,Action
Desolation Canyon,Western
The Strangers,Horror
Dracula III. Legacy,Horror
Prom Night,Horror
McLintock!,Western
Simon Says,Horror
Mortuary,Horror
Satan's Sadists,Action
The Wolf Man,Horror
Sniper 3,Action
The Signal,Horror
Boogeyman 2,Horror
Furnace,Horror
Ghost Lake,Horror
Toolbox Murders,Horror
Vampires vs. Zombies,Horror
Creek,Horror
Hell Ride,Action
City of Ember,Fantasy
The Spirit,Action
War,Action
V: The Final Battle,Fantasy
Man with the Gun,Western
Land of the Lost,Adventure
Path of Destruction,Action
The Tripper,Horror
Shutter,Horror
Bad Channels,Fantasy
Devour,Horror
Headspace,Horror
Feast,Action
Puppet Master II,Horror
10.5: Apocalypse,Action
Quarantine,Horror
Mirrors,Horror
Max Payne,Action
Outlander,Fantasy
Conspiracy,Action
Night Angel,Horror
Pressure,Action
Night of the Demons,Horror
Twilight,Fantasy
Salem's Lot,Horror
The Burrowers,Horror
Never Back Down,Action
The Hamiltons,Horror
Right at Your Door,Fantasy
Appaloosa,Western
Chopping Mall,Action
Living & Dying,Action
The Uninvited,Horror
Squirm,Horror
The Unborn,Horror
Fanboys,Adventure
Species III,Horror
Nightmares,Horror
Gamer,Action
Avatar,Fantasy
2012,Action
The Octagon,Action
Hero Wanted,Action
Friday the 13th,Horror
Moondance Alexander,Adventure
Knowing,Fantasy
Switchblade Sisters,Action
Urban Justice,Action
Zombie Strippers,Horror
Bride of the Monster,Horror
The Hard Corps,Action
Thinner,Horror
Fast & Furious,Action
Pelts,Horror
Alice in Wonderland,Fantasy
Brooklyn's Finest,Action
Family,Horror
The Rum Diary,Adventure
Warrior Angels,Action
Sounds Like,Horror
Vampire Bats,Horror
Frankenstein,Horror
The V Word,Horror
Backwoods,Horror
The Visitation,Horror
The Black Cat,Horror
The Washingtonians,Horror
April Fool's Day,Horror
Dream Cruise,Horror
12 Rounds,Action
The Hunted,Action
Snakes on a Train,Action
The Damned Thing,Horror
The Expendables,Action
Bottom Feeder,Horror
I Am Omega,Action
Against the Dark,Action
Kill Switch,Action
Pistol Whipped,Action
Dolly Dearest,Horror
Crash and Burn,Action
Empire ,Action
Love's Long Journey ,Western
Love's Abiding Joy ,Western
Tin Man,Adventure
Defiance ,Action
The Spoilers,Adventure
Sharpshooter ,Action
Precious Find ,Fantasy
Galaxy of Terror ,Action
S.Darko,Horror
Underwater!,Adventure
Supercroc ,Action
The Last Airbender ,Fantasy
Monte Walsh,Western
Mimic: Sentinel ,Horror
Hard Ground ,Western
Drag Me to Hell,Horror
Halloween II ,Horror
Surrogates ,Fantasy
The Brothers Bloom,Adventure
Unstoppable ,Action
Monster Ark,Fantasy
Final Approach,Action
The Book of Eli ,Action
The Box,Fantasy
Kansas Pacific ,Western
The Hole ,Horror
Tron Legacy,Fantasy
Prairie Fever ,Western
Red Sands ,Horror
Lies & Illusions,Action
Legion,Horror
Half Past Dead 2 ,Action
Sorority Row,Horror
Diary of the Dead ,Horror
Ninja Assassin,Action
24: Redemption,Action
G-Force ,Fantasy
Hollow Man II ,Action
Takers,Action
Webs ,Horror
Buried Alive ,Horror
Hatchet,Horror
Living hell,Fantasy
Paranormal Activity,Horror
Black Dynamite,Action
The Ministers ,Action
More Than Murder ,Action
Bubba Ho-tep,Horror
Ben,Horror
The Way of War,Action
Bats: Human Harvest,Horror
Highlander: Endgame,Action
Season of the Witch,Adventure
Command Performance,Action
Killers,Action
Ring of Death,Action
Sand Serpents ,Action
Street Warrior,Action
Bangkok Dangerous ,Action
Beastly,Fantasy
The Net 2.0,Action
Call of the Wild ,Adventure
Knight & Day ,Action
Ice Spiders,Horror
The Corpse Vanishes,Horror
Crank: High Voltage,Action
The Bounty Hunter,Action
Out for blood,Horror
The Lawless Range,Western
Blood and Bone,Action
Invisible Invaders,Fantasy
The Lonely Trail,Western
The A-Team,Action
Warbirds,Adventure
The Losers,Action
Deathlands ,Action
The Night Riders,Western
Thursday,Action
New Frontier,Western
The Keeper,Action
The Lawless Nineties,Western
Polar Storm ,Action
Race with the Devil,Action
Traitor,Action
Predators,Action
Rock Monster,Fantasy
Machete,Action
Jonah Hex,Action
Subspecies,Horror
MegaFault ,Action
Love Comes Softly ,Western
In Her Line of Fire ,Action
Minutemen ,Adventure
The Ward,Horror
The Condemned,Action
The Storm,Action
Love Takes Wing,Western
Extreme Days,Action
I Spit on Your Grave,Horror
Love Finds a Home,Western
2012 Doomsday,Action
The Andromeda Strain,Fantasy
The Lost World,Adventure
Meek's Cutoff,Western
The Devil's Tomb,Fantasy
Devil,Horror
Red,Action
Solstice,Horror
My Soul to Take,Horror
Skyline,Fantasy
Unstoppable,Action
Sucker Punch,Action
Meteor Storm,Action
The Walking Hills,Adventure
The Tracker,Action
The Roommate,Horror
I Am Number Four ,Fantasy
Priest,Horror
The Warrior's Way,Action
True Grit ,Western
Born to Raise Hell,Action
Hatchet II,Action
Super,Action
The Satan Bug,Fantasy
Gulliver's Travels ,Fantasy
Insanitarium,Horror
The Skeptic,Horror
Hangman's Curse ,Horror
Shelter,Horror
The Rig ,Action
Battle: Los Angeles,Action
Cowboys & Aliens,Action
Super 8,Fantasy
Faster,Action
Saint Francis,Horror
Deadly Impact,Action
Game of Death,Action
Ticking Clock,Action
Tobor the Great,Fantasy
Skyrunners,Fantasy
Carnival of Souls ,Horror
The Cell 2,Horror
2012: Supernova,Action
Scream 4,Horror
Drive Angry 3D,Action
Splinter,Horror
Last Rites,Horror
Respire,Horror
Fast Five,Action
Real Steel,Action
The New Daughter,Horror
Dead & Buried,Horror
Bride of the Gorilla,Adventure
Final Destination 5,Horror
100 Million BC,Action
Cross,Action
The Hit List,Action
Meteor Apocalypse,Adventure
Your Highness,Adventure
The Evictors,Horror
Courage,Adventure
The Marine 2,Action
Insidious,Horror
Rolling Thunder,Action
Fearless Frank,Fantasy
In time,Fantasy
Immortals,Action
The Mechanic,Action
Contagion,Action
Glass Trap,Action
The Mini-Skirt Mob,Action
The Time Travelers,Fantasy
Chrome Angels,Action
Rogues Gallery,Action
Dead Birds,Horror
The Return,Fantasy
Bitch Slap,Action
A Dangerous Man,Action
The Apparition,Horror
The Darkest Hour,Action
Tower Heist,Action
On the Road,Adventure
Haywire,Action
Breaking Dawn,Horror
Conan the Barbarian,Action
The Hills Run Red,Horror
Killing Them Softly,Action
Odd Thomas,Fantasy
Abduction,Action
ZigZag,Action
Mother's Day,Horror
Red State,Horror
The Power of Few,Action
Stake Land,Horror
Warrior,Action
Shark Night 3D,Horror
Underworld Awakening,Action
From Within,Horror
Kronos,Fantasy
To Love and Die,Action
Neverland,Fantasy
Hoot,Adventure
S.W.A.T.: Firefight,Action
Twixt,Horror
Piranha 3DD,Horror
The Stand,Adventure
Aces 'N' Eights,Western
Rampart,Action
5 Days of War,Action
Premium Rush,Action
Men in Black III,Action
Area 51,Horror
Deranged,Horror
Lone Rider,Western
The Bay,Fantasy
John Carter,Fantasy
Bullet to the Head,Action
Prometheus,Fantasy
Hydra,Fantasy
47 Ronin,Action
West of the Pecos,Western
Dracula's Guest,Adventure
Children of the Corn,Horror
Quantum Apocalypse,Fantasy
Battleship,Action
The Desperados,Western
Super Eruption,Fantasy
Turbulent Skies,Action
The Half-Breed,Western
Coffy,Action
The Woman,Horror
YellowBrickRoad,Horror
Never Back Down 2,Action
Offspring,Horror
The Midnight Hour,Horror
A Dead Calling,Horror
The Day,Fantasy
Shock Waves,Horror
Setup,Action
The Double,Action
Machine Gun Preacher,Action
Lovely Molly,Horror
Savages,Action
The Courier,Action
21 Jump Street,Action
R.I.P.D.,Action
You're Next,Horror
The Violent Kind,Horror
The Grey,Action
Roadracers,Action
Bunraku,Action
Arena,Action
Parasomnia,Horror
Trick 'r Treat,Horror
Wrath of the Titans,Action
Sleepaway Camp,Horror
The Devil Inside,Horror
Hammer of the Gods,Action
Gravity,Fantasy
Freerunner,Action
Crocodile,Horror
The Aurora Encounter,Fantasy
The Prowler,Horror
Bereavement,Horror
The Howling: Reborn,Horror
The Expendables 2,Action
Rosewood Lane,Horror
This Means War,Action
The Big Trail,Adventure
Catch .44,Action
Storm War,Fantasy
Meridian,Fantasy
Excision,Horror
Life of Pi,Adventure
Final Examination,Horror
V/H/S,Horror
Safe,Action
Act of Valor,Action
The Innkeepers,Horror
Hostel: Part III,Horror
Chicago Overcoat,Action
Castle Freak,Horror
Mirrors 2,Horror
Warm Bodies,Horror
Sinister,Horror
The Possession,Horror
Django Unchained,Western
Assassination Games,Action
The Bourne Legacy,Action
Island of Lost Souls,Horror
The Collection,Horror
Death Tunnel,Horror
Ninja,Action
The Baytown Outlws,Action
Riddick,Action
Project Eliminator,Action
Freelancers,Action
American Samurai,Action
The Ring Two,Horror
No One Lives,Horror
Brake,Action
Wyatt Earp's Revenge,Western
The Lone Ranger,Action
Looper,Action
Jack Reacher,Action
Bad Ass,Action
Resolution,Horror
Dragon Eyes,Action
Maximum Conviction,Action
Salvage,Horror
The Barrens,Horror
Rush,Action
The Philly Kid,Action
Stolen,Action
Chernobyl Diaries,Horror
The Host,Fantasy
Oblivion,Fantasy
Ender's Game,Fantasy
Snitch,Action
Hellgate,Western
Dark Angel,Action
Sidekicks,Action
10th & Wolf,Action
The Terminators,Action
Amusement,Horror
Embryo,Fantasy
Big Bad Mama,Action
Chamber of Horrors,Horror
Eyeborgs,Fantasy
Dead Man Down,Action
End of Watch,Action
Transit,Action
The 27th Day,Fantasy
Train,Horror
Tides of War,Action
Hit and Run,Action
The Last Stand,Action
Age of the Dragons,Fantasy
Mulberry Street,Horror
The Reunion,Action
Pacific Rim,Action
Escape Plan,Action
Beautiful Creatures,Fantasy
Spring Breakers,Adventure
Boogeyman 3,Horror
Green River Killer,Horror
Killing Season,Action
Detention,Horror
Elysium,Fantasy
Maleficent,Fantasy
Mega Piranha,Action
Empire State,Action
Backmask,Horror
Planet of Dinosaurs,Fantasy
Carrie,Horror
2 Guns,Action
In Old Oklahoma,Western
After Earth,Fantasy
Autopsy,Horror
Machete Kills,Action
Assassin's Bullet,Action
Soldiers of Fortune,Action
A Plumm Summer,Adventure
The Quiet Ones,Horror
Arctic Predator,Action
RoboCop,Fantasy
Dragon Crusaders,Action
The Devil's Rain,Horror
Pursuit to Algiers,Adventure
Aftershock,Horror
The ABCs of Death,Horror
The Raven,Horror
The Werewolf,Fantasy
Unknown Island,Adventure
The Giant Claw,Fantasy
Wendigo,Horror
4D Man,Fantasy
The Thompsons,Horror
Chained,Horror
Long Distance,Horror
The Wolverine,Fantasy
El Gringo,Action
6 Bullets,Action
The Congress,Fantasy
Annihilation Earth,Action
One in the Chamber,Action
Triassic Attack,Horror
